VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-01-31 22:37:29,2019-01-31 23:42:59,N,1,10,92,1,18.36,58.5,0.5,0.5,0.0,0.0,,0.30000000000000004,59.8,1,1,0
1,2019-01-31 22:18:01,2019-01-31 22:22:41,N,1,25,181,1,0.9,5.5,0.5,0.5,1.35,0.0,,0.30000000000000004,8.15,1,1,0
1,2019-01-31 22:26:56,2019-01-31 22:33:29,N,1,181,181,4,0.8,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
1,2019-01-31 22:34:24,2019-01-31 22:41:32,N,1,181,61,1,1.0,5.0,0.5,0.5,1.85,0.0,,0.30000000000000004,8.15,1,1,0
2,2019-01-31 22:12:08,2019-01-31 22:17:33,N,1,82,56,1,0.9,5.5,0.5,0.5,1.0,0.0,,0.30000000000000004,7.8,1,1,0
2,2019-01-31 22:36:46,2019-01-31 23:18:52,N,1,43,96,1,21.31,59.5,0.5,0.5,0.0,5.76,,0.30000000000000004,66.56,2,1,0
2,2019-01-31 22:37:37,2019-01-31 22:49:18,N,1,92,53,1,2.8,11.5,0.5,0.5,0.0,0.0,,0.30000000000000004,12.8,2,1,0
2,2019-01-31 23:07:59,2019-01-31 23:16:32,N,1,92,252,1,2.24,9.0,0.5,0.5,0.0,0.0,,0.30000000000000004,10.3,2,1,0
2,2019-01-31 21:59:14,2019-01-31 22:13:23,N,1,130,218,1,3.39,13.0,0.5,0.5,0.0,0.0,,0.30000000000000004,14.3,1,1,0
2,2019-01-31 22:44:58,2019-01-31 22:56:56,N,1,130,205,1,3.27,12.0,0.5,0.5,0.0,0.0,,0.30000000000000004,13.3,2,1,0
2,2019-01-31 22:45:45,2019-01-31 22:53:39,N,1,130,197,1,2.0,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,1,1,0
2,2019-01-31 22:44:12,2019-01-31 22:48:48,N,1,223,223,1,1.3800000000000001,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:09:48,2019-01-31 22:19:48,N,1,42,244,1,1.91,9.0,0.5,0.5,3.09,0.0,,0.30000000000000004,13.39,1,1,0
2,2019-01-31 22:11:03,2019-01-31 22:21:12,N,1,95,121,1,2.34,10.0,0.5,0.5,2.82,0.0,,0.30000000000000004,14.12,1,1,0
2,2019-01-31 22:06:57,2019-01-31 22:12:52,N,1,82,129,1,1.13,6.5,0.5,0.5,1.56,0.0,,0.30000000000000004,9.36,1,1,0
2,2019-01-31 22:24:37,2019-01-31 22:28:50,N,1,82,83,1,0.87,5.0,0.5,0.5,4.0,0.0,,0.30000000000000004,10.3,1,1,0
2,2019-01-31 22:43:25,2019-01-31 22:49:10,N,1,82,129,1,1.34,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:10:53,2019-01-31 22:16:52,N,1,130,215,1,0.9400000000000001,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 22:56:10,2019-01-31 23:04:39,N,1,97,54,1,1.91,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
1,2019-01-31 22:34:26,2019-01-31 22:38:18,N,1,74,75,1,1.0,5.5,0.5,0.5,1.35,0.0,,0.30000000000000004,8.15,1,1,0
1,2019-01-31 22:57:29,2019-01-31 23:06:11,N,1,74,74,1,1.2,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
1,2019-01-31 22:31:53,2019-01-31 22:49:32,N,1,80,256,1,2.6,12.5,0.5,0.5,2.75,0.0,,0.30000000000000004,16.55,1,1,0
1,2019-01-31 22:59:55,2019-01-31 23:41:51,N,1,80,41,1,10.4,35.0,0.5,0.5,10.85,0.0,,0.30000000000000004,47.15,1,1,0
1,2019-01-31 22:12:59,2019-01-31 22:28:48,N,1,82,196,1,3.2,13.0,0.5,0.5,2.85,0.0,,0.30000000000000004,17.15,1,1,0
2,2019-01-31 22:30:51,2019-01-31 22:35:04,N,1,255,256,1,0.88,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:44:41,2019-01-31 23:05:37,N,1,112,102,1,4.61,18.0,0.5,0.5,0.0,0.0,,0.30000000000000004,19.3,2,1,0
2,2019-01-31 22:23:44,2019-01-31 22:29:46,N,1,7,223,1,1.26,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
1,2019-01-31 22:53:14,2019-01-31 22:54:25,N,1,75,74,1,0.4,3.0,0.5,0.5,0.0,0.0,,0.30000000000000004,4.3,2,1,0
1,2019-01-31 22:55:53,2019-01-31 23:00:10,N,1,74,75,1,0.6000000000000001,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
1,2019-01-31 22:35:33,2019-01-31 22:38:02,N,1,82,129,1,0.5,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
1,2019-01-31 22:39:35,2019-01-31 22:46:46,N,1,145,226,1,1.6,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,2,1,0
2,2019-01-31 21:43:16,2019-01-31 21:50:26,N,1,24,43,1,1.16,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,2,1,0
2,2019-01-31 21:58:55,2019-02-01 21:26:59,N,1,42,143,1,4.65,20.0,0.5,0.5,2.0,0.0,,0.30000000000000004,23.3,1,1,0
2,2019-01-31 22:03:50,2019-01-31 22:07:17,N,1,95,95,1,0.81,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:39:57,2019-01-31 22:55:20,N,1,95,7,1,7.98,24.0,0.5,0.5,5.06,0.0,,0.30000000000000004,30.36,1,1,0
2,2019-01-31 22:56:14,2019-01-31 23:01:23,N,1,7,223,1,1.4,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:17:21,2019-01-31 22:20:10,N,1,130,130,1,0.4,4.0,0.5,0.5,2.7,0.0,,0.30000000000000004,8.0,1,1,0
2,2019-01-31 22:26:02,2019-01-31 22:31:47,N,1,130,10,1,2.05,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
2,2019-01-31 22:55:16,2019-01-31 23:09:17,N,1,130,196,1,4.24,15.0,0.5,0.5,5.0,0.0,,0.30000000000000004,21.3,1,1,0
2,2019-01-31 22:06:03,2019-01-31 22:18:35,N,1,129,157,1,0.0,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
2,2019-01-31 22:46:22,2019-01-31 22:58:41,N,1,129,260,1,0.0,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
2,2019-01-31 22:17:41,2019-01-31 22:23:06,N,1,7,7,1,0.99,6.0,0.5,0.5,2.19,0.0,,0.30000000000000004,9.49,1,1,0
2,2019-01-31 22:05:20,2019-01-31 22:14:31,N,1,82,82,1,1.55,8.0,0.5,0.5,2.32,0.0,,0.30000000000000004,11.62,1,1,0
2,2019-01-31 22:41:37,2019-01-31 23:07:49,N,1,36,85,5,6.24,22.5,0.5,0.5,0.0,0.0,,0.30000000000000004,25.75,1,1,0
1,2019-01-31 22:48:54,2019-01-31 22:58:22,N,1,134,216,1,3.2,11.5,0.5,0.5,2.55,0.0,,0.30000000000000004,15.35,1,1,0
2,2019-01-31 22:15:23,2019-01-31 22:22:47,N,1,141,162,1,1.68,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,2,1,0
2,2019-01-31 22:25:33,2019-01-31 22:44:09,N,1,162,249,2,2.61,13.5,0.5,0.5,2.22,0.0,,0.30000000000000004,17.02,1,1,0
2,2019-01-31 22:45:45,2019-01-31 22:51:51,N,1,249,68,1,1.46,6.5,0.5,0.5,2.34,0.0,,0.30000000000000004,10.14,1,1,0
2,2019-01-31 22:57:50,2019-01-31 23:02:27,N,1,68,50,2,1.01,5.5,0.5,0.5,2.04,0.0,,0.30000000000000004,8.84,1,1,0
2,2019-01-31 22:45:47,2019-01-31 22:54:36,N,1,130,135,1,2.29,9.5,0.5,0.5,1.0,0.0,,0.30000000000000004,11.8,1,1,0
2,2019-01-31 22:33:53,2019-01-31 22:47:42,N,1,97,195,1,2.72,12.0,0.5,0.5,2.66,0.0,,0.30000000000000004,15.96,1,1,0
2,2019-01-31 22:14:32,2019-01-31 22:24:33,N,5,92,173,1,2.29,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2,2,0
2,2019-01-31 22:41:26,2019-01-31 22:56:09,N,5,92,15,1,3.02,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2,2,0
2,2019-01-31 22:03:34,2019-01-31 23:00:28,N,1,46,257,1,26.9,74.0,0.5,0.5,0.0,0.0,,0.30000000000000004,75.3,1,1,0
1,2019-01-31 22:34:44,2019-01-31 22:38:02,N,1,260,129,1,0.8,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-01-31 22:04:21,2019-01-31 22:08:38,N,1,66,65,2,0.93,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:16:11,2019-01-31 22:21:16,N,1,65,49,2,0.88,5.5,0.5,0.5,2.04,0.0,,0.30000000000000004,8.84,1,1,0
1,2019-01-31 22:33:35,2019-01-31 22:37:10,N,1,210,210,1,0.5,4.5,0.5,0.5,1.4,0.0,,0.30000000000000004,7.2,1,1,0
2,2019-01-31 22:49:59,2019-01-31 23:02:43,N,1,25,62,1,3.06,12.0,0.5,0.5,3.32,0.0,,0.30000000000000004,16.62,1,1,0
2,2019-01-31 22:34:06,2019-01-31 22:39:19,N,1,74,41,1,1.19,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:44:56,2019-01-31 23:25:16,N,5,41,42,5,2.59,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,2,2,0
2,2019-01-31 22:15:18,2019-01-31 22:20:23,N,1,82,160,2,0.8200000000000001,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 22:25:25,2019-01-31 22:35:39,N,1,42,75,2,2.21,10.0,0.5,0.5,2.26,0.0,,0.30000000000000004,13.56,1,1,0
2,2019-01-31 22:53:55,2019-01-31 23:13:46,N,1,197,73,1,6.68,22.0,0.5,0.5,0.0,0.0,,0.30000000000000004,23.3,1,1,0
2,2019-01-31 22:23:00,2019-01-31 22:27:09,N,1,166,24,1,0.87,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 22:48:25,2019-01-31 22:59:51,N,1,166,142,1,3.04,11.0,0.5,0.5,1.0,0.0,,0.30000000000000004,13.3,1,1,0
1,2019-01-31 22:30:41,2019-01-31 22:38:42,N,1,260,83,1,1.6,7.5,0.5,0.5,1.75,0.0,,0.30000000000000004,10.55,1,1,0
1,2019-01-31 22:26:12,2019-01-31 22:40:51,N,1,41,238,1,2.8,12.0,0.5,0.5,2.65,0.0,,0.30000000000000004,15.95,1,1,0
2,2019-01-31 22:08:40,2019-01-31 22:21:56,N,1,74,238,1,3.01,12.0,0.5,0.5,2.66,0.0,,0.30000000000000004,15.96,1,1,0
2,2019-01-31 22:30:04,2019-01-31 22:38:05,N,1,236,262,1,1.55,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,2,1,0
2,2019-01-31 21:12:01,2019-01-31 21:26:43,N,1,82,7,2,2.17,11.5,0.5,0.5,0.0,0.0,,0.30000000000000004,12.8,2,1,0
2,2019-01-31 22:48:00,2019-01-31 22:53:09,N,1,92,173,2,1.58,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:12:34,2019-01-31 22:38:55,N,1,39,80,1,5.76,22.0,0.5,0.5,0.0,0.0,,0.30000000000000004,23.3,1,1,0
2,2019-01-31 22:35:53,2019-01-31 22:41:35,N,1,82,83,1,1.22,6.0,0.5,0.5,1.0,0.0,,0.30000000000000004,8.3,1,1,0
2,2019-01-31 22:50:19,2019-01-31 22:55:59,N,1,129,129,1,1.0,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 22:30:30,2019-01-31 22:42:21,N,1,7,82,1,1.97,10.0,0.5,0.5,0.0,0.0,,0.30000000000000004,11.3,2,1,0
2,2019-01-31 22:46:18,2019-01-31 22:52:19,N,1,129,226,1,1.3800000000000001,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:40:52,2019-01-31 22:48:11,N,1,260,157,1,1.31,7.0,0.5,0.5,2.08,0.0,,0.30000000000000004,10.38,1,1,0
1,2019-01-31 22:08:44,2019-01-31 22:18:16,N,1,65,189,2,1.2,7.5,0.5,0.5,1.32,0.0,,0.30000000000000004,10.12,1,1,0
2,2019-01-31 22:19:19,2019-01-31 22:27:21,N,1,255,112,1,1.47,7.5,0.5,0.5,1.0,0.0,,0.30000000000000004,9.8,1,1,0
2,2019-01-31 22:39:20,2019-01-31 22:41:31,N,1,112,255,1,0.39,3.5,0.5,0.5,1.0,0.0,,0.30000000000000004,5.8,1,1,0
2,2019-01-31 22:30:27,2019-01-31 22:35:39,N,1,179,179,1,0.8200000000000001,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 23:00:54,2019-01-31 23:16:03,N,1,166,243,1,4.24,15.0,0.5,0.5,3.26,0.0,,0.30000000000000004,19.56,1,1,0
2,2019-01-31 21:57:40,2019-01-31 22:05:37,N,1,179,223,5,1.45,7.5,0.5,0.5,1.76,0.0,,0.30000000000000004,10.56,1,1,0
2,2019-01-31 22:08:38,2019-01-31 22:15:05,N,1,74,41,1,0.93,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 22:16:11,2019-01-31 22:21:18,N,1,66,33,1,0.86,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 22:32:04,2019-01-31 23:05:00,N,1,66,220,1,15.11,43.5,0.5,0.5,0.0,2.64,,0.30000000000000004,47.44,2,1,0
2,2019-01-31 22:09:26,2019-01-31 22:15:19,N,1,130,215,1,1.3,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:46:41,2019-01-31 22:51:47,N,1,130,130,1,0.99,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 22:41:38,2019-01-31 22:46:02,N,1,75,75,1,0.78,5.0,0.5,0.5,1.26,0.0,,0.30000000000000004,7.56,1,1,0
2,2019-01-31 22:52:25,2019-01-31 22:52:41,N,5,248,248,1,0.0,7.0,0.0,0.0,2.0,0.0,,0.0,9.0,1,2,0
2,2019-01-31 18:11:58,2019-01-31 18:19:09,N,1,179,70,1,2.95,10.5,0.5,0.5,2.36,0.0,,0.30000000000000004,14.16,1,1,0
2,2019-01-31 18:35:24,2019-01-31 18:42:41,N,1,179,223,1,1.72,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,1,1,0
2,2019-01-31 22:18:32,2019-01-31 22:50:47,N,1,189,61,1,3.75,20.5,0.5,0.5,0.0,0.0,,0.30000000000000004,21.8,2,1,0
2,2019-01-31 22:29:22,2019-01-31 22:35:47,N,1,244,243,1,1.16,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:11:12,2019-01-31 22:17:20,N,1,66,33,1,0.81,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 22:21:03,2019-01-31 22:46:42,N,1,66,100,1,6.82,24.5,0.5,0.5,5.16,0.0,,0.30000000000000004,30.96,1,1,0
2,2019-01-31 22:58:10,2019-01-31 23:07:50,N,5,119,69,1,1.5,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2,2,0
2,2019-01-31 22:27:16,2019-01-31 22:37:19,N,1,256,232,1,2.16,10.0,0.5,0.5,2.82,0.0,,0.30000000000000004,14.12,1,1,0
1,2019-01-31 22:19:34,2019-01-31 22:22:47,N,1,116,152,2,0.6000000000000001,4.5,0.5,0.5,1.15,0.0,,0.30000000000000004,6.95,1,1,0
1,2019-01-31 22:28:56,2019-01-31 22:34:08,N,1,41,41,1,0.7000000000000001,5.5,0.5,0.5,2.0,0.0,,0.30000000000000004,8.8,1,1,0
2,2019-01-31 22:00:01,2019-01-31 22:33:55,N,5,97,76,1,7.04,22.52,0.0,0.5,0.0,0.0,,0.0,23.02,1,2,0
2,2019-01-31 22:19:45,2019-01-31 22:25:08,N,1,166,151,2,1.03,6.0,0.5,0.5,0.5,0.0,,0.30000000000000004,7.8,1,1,0
2,2019-01-31 22:08:05,2019-01-31 22:12:15,N,1,7,179,1,0.76,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:03:22,2019-01-31 22:13:24,N,1,97,33,1,1.43,8.5,0.5,0.5,1.96,0.0,,0.30000000000000004,11.76,1,1,0
2,2019-01-31 22:09:30,2019-01-31 22:18:19,N,1,82,260,1,2.05,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
2,2019-01-31 21:58:43,2019-01-31 22:05:42,N,1,181,49,1,1.18,7.0,0.5,0.5,2.49,0.0,,0.30000000000000004,10.79,1,1,0
2,2019-01-31 22:12:37,2019-01-31 22:23:05,N,1,129,260,1,1.7,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
2,2019-01-31 22:37:58,2019-01-31 22:41:35,N,1,7,129,1,1.3800000000000001,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 22:17:19,2019-01-31 22:34:47,N,1,112,25,1,5.58,18.5,0.5,0.5,1.98,0.0,,0.30000000000000004,23.73,1,1,0
2,2019-01-31 22:48:30,2019-01-31 23:19:48,N,1,129,48,1,5.64,23.5,0.5,0.5,0.0,0.0,,0.30000000000000004,24.8,2,1,0
2,2019-01-31 22:02:24,2019-01-31 22:16:46,N,1,97,61,1,2.41,11.5,0.5,0.5,2.0,0.0,,0.30000000000000004,14.8,1,1,0
2,2019-01-31 22:23:58,2019-01-31 22:27:56,N,1,49,49,1,0.71,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:31:37,2019-01-31 22:36:48,N,1,97,49,1,0.88,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 22:52:20,2019-01-31 23:21:09,N,1,75,226,1,6.33,23.5,0.5,0.5,4.96,0.0,,0.30000000000000004,29.76,1,1,0
2,2019-01-31 22:19:34,2019-01-31 22:24:00,N,1,255,255,5,0.4,4.5,0.5,0.5,1.45,0.0,,0.30000000000000004,7.25,1,1,0
2,2019-01-31 22:25:32,2019-01-31 22:32:31,N,1,255,112,5,1.07,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:40:45,2019-01-31 22:45:46,N,1,255,112,5,1.02,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:53:58,2019-01-31 23:18:21,N,1,255,246,5,5.78,21.5,0.5,0.5,4.56,0.0,,0.30000000000000004,27.36,1,1,0
2,2019-01-31 22:16:18,2019-01-31 22:20:03,N,1,66,33,6,0.63,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-01-31 22:23:17,2019-01-31 22:38:29,N,1,66,14,6,9.11,26.0,0.5,0.5,5.46,0.0,,0.30000000000000004,32.76,1,1,0
2,2019-01-31 22:43:43,2019-01-31 23:05:06,N,5,220,137,1,12.16,34.51,0.0,0.5,0.0,0.0,,0.0,35.01,1,2,0
2,2019-01-31 22:02:54,2019-01-31 22:07:34,N,1,92,92,1,0.98,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:34:47,2019-01-31 22:38:34,N,1,92,92,1,0.44,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-01-31 22:52:54,2019-01-31 22:59:37,N,1,92,92,1,1.43,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,2,1,0
2,2019-01-31 22:11:02,2019-01-31 22:14:42,N,1,80,256,1,0.4,4.5,0.5,0.5,1.16,0.0,,0.30000000000000004,6.96,1,1,0
2,2019-01-31 22:24:03,2019-01-31 22:26:22,N,1,41,41,1,0.37,3.5,0.5,0.5,0.0,0.0,,0.30000000000000004,4.8,2,1,0
2,2019-01-31 22:27:21,2019-01-31 22:32:49,N,1,41,42,1,1.27,6.5,0.5,0.5,1.56,0.0,,0.30000000000000004,9.36,1,1,0
2,2019-01-31 22:36:36,2019-01-31 22:41:53,N,1,41,41,1,0.76,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 22:47:12,2019-01-31 22:53:10,N,1,41,151,1,1.16,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 22:56:43,2019-01-31 23:23:03,N,1,41,259,1,9.84,31.5,0.5,0.5,0.0,0.0,,0.30000000000000004,32.8,2,1,0
1,2019-01-31 22:09:09,2019-01-31 22:14:29,N,1,75,236,1,1.2,6.5,0.5,0.5,1.56,0.0,,0.30000000000000004,9.36,1,1,0
2,2019-01-31 22:33:27,2019-01-31 22:43:33,N,1,74,239,1,2.94,10.5,0.5,0.5,1.18,0.0,,0.30000000000000004,12.98,1,1,0
2,2019-01-31 23:01:23,2019-01-31 23:05:26,N,1,75,75,1,0.6000000000000001,4.5,0.5,0.5,1.16,0.0,,0.30000000000000004,6.96,1,1,0
2,2019-01-31 22:07:10,2019-01-31 22:14:23,N,1,95,95,1,1.52,7.5,0.5,0.5,1.76,0.0,,0.30000000000000004,10.56,1,1,0
2,2019-01-31 22:38:50,2019-01-31 22:44:56,N,1,95,95,1,0.98,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 22:54:05,2019-01-31 23:10:34,N,1,95,56,1,2.74,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 22:12:32,2019-01-31 22:20:56,N,1,74,42,1,1.99,9.0,0.5,0.5,0.0,0.0,,0.30000000000000004,10.3,2,1,0
2,2019-01-31 22:45:49,2019-01-31 22:49:03,N,1,74,75,1,1.43,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:33:26,2019-01-31 23:06:52,N,1,74,133,1,15.63,44.0,0.5,0.5,11.32,0.0,,0.30000000000000004,56.62,1,1,0
2,2019-01-31 22:28:54,2019-01-31 22:33:29,N,1,95,95,1,0.7000000000000001,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 22:48:20,2019-01-31 23:05:45,N,1,255,37,5,3.7,14.5,0.5,0.5,3.16,0.0,,0.30000000000000004,18.96,1,1,0
2,2019-01-31 22:04:09,2019-01-31 22:11:12,N,1,92,73,1,1.6,7.5,0.5,0.5,1.76,0.0,,0.30000000000000004,10.56,1,1,0
2,2019-01-31 22:19:34,2019-01-31 22:31:16,N,1,92,129,1,3.16,12.5,0.5,0.5,0.0,0.0,,0.30000000000000004,13.8,2,1,0
2,2019-01-31 22:38:08,2019-01-31 23:12:46,N,1,77,159,1,19.25,52.0,0.5,0.5,0.0,5.76,,0.30000000000000004,59.06,1,1,0
1,2019-01-31 22:00:58,2019-01-31 22:20:07,N,1,66,181,1,2.7,14.0,0.5,0.5,3.05,0.0,,0.30000000000000004,18.35,1,1,0
1,2019-01-31 22:29:56,2019-01-31 22:36:42,N,1,25,33,1,0.9,6.0,0.5,0.5,1.8,0.0,,0.30000000000000004,9.1,1,1,0
2,2019-01-31 22:08:03,2019-01-31 22:15:22,N,1,74,141,1,2.01,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,1,1,0
2,2019-01-31 22:40:06,2019-01-31 22:49:55,N,1,74,24,1,1.9000000000000001,9.0,0.5,0.5,0.0,0.0,,0.30000000000000004,10.3,2,1,0
2,2019-01-31 22:22:20,2019-01-31 22:33:36,N,1,25,190,1,2.63,11.0,0.5,0.5,3.08,0.0,,0.30000000000000004,15.38,1,1,0
2,2019-01-31 22:41:39,2019-01-31 23:00:07,N,1,89,155,1,3.4,14.5,0.5,0.5,0.0,0.0,,0.30000000000000004,15.8,1,1,0
2,2019-01-31 22:04:39,2019-01-31 22:12:02,N,1,95,28,1,1.82,8.0,0.5,0.5,1.2,0.0,,0.30000000000000004,10.5,1,1,0
2,2019-01-31 22:33:27,2019-01-31 22:38:08,N,1,95,95,5,1.0,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 22:14:49,2019-01-31 22:27:40,N,1,17,35,1,2.4,11.0,0.5,0.5,1.0,0.0,,0.30000000000000004,13.3,1,1,0
2,2019-01-31 23:03:55,2019-01-31 23:14:43,N,1,49,256,1,2.95,11.0,0.5,0.5,0.88,0.0,,0.30000000000000004,13.18,1,1,0
2,2019-01-31 22:12:59,2019-01-31 22:23:01,N,1,66,87,1,2.2,10.0,0.5,0.5,2.82,0.0,,0.30000000000000004,14.12,1,1,0
2,2019-01-31 22:41:36,2019-01-31 22:53:10,N,1,256,49,1,2.21,10.0,0.5,0.5,2.26,0.0,,0.30000000000000004,13.56,1,1,0
2,2019-01-31 22:57:40,2019-01-31 23:04:07,N,1,49,17,1,1.76,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,1,1,0
2,2019-01-31 23:00:26,2019-01-31 23:06:14,N,1,42,116,1,0.92,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 22:12:24,2019-01-31 22:18:51,N,1,260,157,1,1.18,6.5,0.5,0.5,2.34,0.0,,0.30000000000000004,10.14,1,1,0
2,2019-01-31 22:04:20,2019-01-31 22:08:44,N,1,223,179,1,0.76,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 22:06:33,2019-01-31 22:10:36,N,1,255,112,1,0.89,5.0,0.5,0.5,1.26,0.0,,0.30000000000000004,7.56,1,1,0
2,2019-01-31 22:25:39,2019-01-31 22:32:17,N,1,255,217,1,1.47,7.0,0.5,0.5,2.08,0.0,,0.30000000000000004,10.38,1,1,0
2,2019-01-31 22:20:24,2019-01-31 22:38:56,N,1,41,47,1,3.46,15.0,0.5,0.5,0.0,0.0,,0.30000000000000004,16.3,2,1,0
2,2019-01-31 22:30:05,2019-01-31 22:42:13,N,1,74,140,1,2.94,11.5,0.5,0.5,2.56,0.0,,0.30000000000000004,15.36,1,1,0
2,2019-01-31 22:32:01,2019-01-31 22:32:41,N,1,193,193,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
2,2019-01-31 23:56:32,2019-01-31 23:58:21,N,1,61,225,1,0.59,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
1,2019-01-31 23:32:07,2019-01-31 23:40:57,N,1,213,51,3,5.7,17.0,0.5,0.5,5.0,0.0,,0.30000000000000004,23.3,1,1,0
