vendor_i_d,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecode_i_d,pu_location_id,do_location_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_durasi
2,2019-01-10 18:20:35,2019-01-10 18:27:05,N,1,83,260,1,1.528873,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,Cash,1,,6.5
2,2019-01-10 18:41:02,2019-01-10 18:46:58,N,1,43,238,1,1.1426314,5.5,1.0,0.5,2.19,0.0,,0.3,9.49,Credit Card,1,,5.933333333333334
2,2019-01-10 18:22:27,2019-01-10 18:35:14,N,1,75,239,1,3.8302292,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,12.783333333333333
2,2019-01-10 18:58:54,2019-01-10 19:07:12,N,1,74,236,1,2.5105704,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.3
2,2019-01-10 18:34:37,2019-01-10 18:46:37,N,1,82,82,1,2.0760486,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,Cash,1,,12.0
2,2019-01-10 18:27:35,2019-01-10 18:40:23,N,1,181,89,1,4.3291246,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,12.8
2,2019-01-10 18:48:27,2019-01-10 18:57:12,N,1,89,181,1,3.2669601999999998,9.0,1.0,0.5,2.16,0.0,,0.3,14.91,Credit Card,1,,8.75
2,2019-01-10 18:50:34,2019-01-10 18:57:20,N,1,223,138,1,4.6027124,10.0,1.0,0.5,0.0,0.0,,0.3,11.8,Cash,1,,6.766666666666667
2,2019-01-10 18:00:25,2019-01-10 18:09:04,N,1,7,223,1,1.8668344,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Cash,1,,8.65
2,2019-01-10 18:28:16,2019-01-10 18:32:57,N,1,223,223,1,1.9312079999999998,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,4.683333333333334
2,2019-01-10 18:50:43,2019-01-10 18:59:47,N,1,7,223,1,2.0277684,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Credit Card,1,,9.066666666666666
2,2019-01-10 18:38:14,2019-01-10 18:45:35,N,5,244,116,1,1.5771532,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,Cash,2,,7.35
2,2019-01-10 18:03:11,2019-01-10 18:07:39,N,1,179,179,1,1.0943512,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.466666666666667
2,2019-01-10 18:16:47,2019-01-10 18:36:35,N,1,7,173,1,6.1315854,15.0,1.0,0.5,0.0,0.0,,0.3,16.8,Cash,1,,19.8
2,2019-01-10 18:25:17,2019-01-10 18:39:29,N,1,244,74,5,6.8557884,16.0,1.0,0.5,3.56,0.0,,0.3,21.36,Credit Card,1,,14.2
2,2019-01-10 18:42:42,2019-01-10 18:46:58,N,1,74,74,5,1.1426314,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.266666666666667
2,2019-01-10 18:34:53,2019-01-10 18:45:50,N,1,179,7,1,1.7059004,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,Credit Card,1,,10.95
2,2019-01-10 18:59:34,2019-01-10 19:04:46,N,1,146,229,1,2.735878,7.0,1.0,0.5,1.08,0.0,,0.3,9.88,Credit Card,1,,5.2
2,2019-01-10 19:00:20,2019-01-10 19:21:01,N,1,244,238,1,7.7087386,17.0,1.0,0.5,5.64,0.0,,0.3,24.44,Credit Card,1,,20.683333333333334
2,2019-01-10 18:30:02,2019-01-10 18:38:42,N,1,41,74,1,2.1887024,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.666666666666666
2,2019-01-10 18:49:06,2019-01-10 19:05:54,N,1,74,239,1,4.908487,13.0,1.0,0.5,2.96,0.0,,0.3,17.76,Credit Card,1,,16.8
1,2019-01-10 18:35:55,2019-01-10 18:55:15,N,1,74,238,1,4.506151999999999,14.0,1.0,0.5,4.2,0.0,,0.3,20.0,Credit Card,1,,19.333333333333332
1,2019-01-10 18:22:03,2019-01-10 18:24:13,N,1,42,42,1,0.16093400000000002,3.5,1.0,0.5,0.0,0.0,,0.3,5.3,Dispute,1,,2.1666666666666665
1,2019-01-10 18:34:40,2019-01-10 18:38:19,N,1,41,74,1,0.9656039999999999,4.5,1.0,0.5,1.25,0.0,,0.3,7.55,Credit Card,1,,3.65
1,2019-01-10 18:42:14,2019-01-10 19:01:43,N,1,74,151,1,4.667085999999999,14.5,1.0,0.5,0.0,0.0,,0.3,16.3,Cash,1,,19.483333333333334
2,2019-01-10 18:43:36,2019-01-10 18:51:22,N,1,166,152,1,2.011675,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,Credit Card,1,,7.766666666666667
2,2019-01-10 18:48:25,2019-01-10 19:03:19,N,1,25,227,1,5.1659814,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,Cash,1,,14.9
2,2019-01-10 18:25:26,2019-01-10 18:38:03,N,1,66,40,1,3.7175754,10.0,1.0,0.5,2.36,0.0,,0.3,14.16,Credit Card,1,,12.616666666666667
2,2019-01-10 18:42:15,2019-01-10 19:07:50,N,1,52,188,1,8.3041944,20.0,1.0,0.5,0.0,0.0,,0.3,21.8,Cash,1,,25.583333333333332
1,2019-01-10 18:09:21,2019-01-10 18:25:46,N,1,82,95,1,3.7014819999999995,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,Cash,1,,16.416666666666668
1,2019-01-10 18:51:14,2019-01-10 18:59:02,N,1,82,56,1,1.7702740000000001,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,Cash,1,,7.8
2,2019-01-10 18:11:20,2019-01-10 18:20:18,N,1,92,53,1,2.9450922,9.0,1.0,0.5,2.7,0.0,,0.3,13.5,Credit Card,1,,8.966666666666667
2,2019-01-10 18:18:33,2019-01-10 18:33:56,N,1,244,166,1,4.876300199999999,12.5,1.0,0.5,2.86,0.0,,0.3,17.16,Credit Card,1,,15.383333333333333
2,2019-01-10 18:50:59,2019-01-10 19:08:26,N,1,244,166,1,5.3591022,14.5,1.0,0.5,3.26,0.0,,0.3,19.56,Credit Card,1,,17.45
2,2019-01-10 18:30:33,2019-01-10 18:51:25,N,1,167,51,1,14.9346752,27.5,1.0,0.5,0.0,0.0,,0.3,29.3,Credit Card,1,,20.866666666666667
2,2019-01-10 18:01:45,2019-01-10 18:15:49,N,1,205,10,1,4.02335,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,Credit Card,1,,14.066666666666666
2,2019-01-10 18:47:39,2019-01-10 19:02:58,N,5,247,244,2,3.1221196,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,Cash,2,,15.316666666666666
1,2019-01-10 18:52:58,2019-01-10 19:08:27,N,1,41,239,1,4.184284,12.0,1.0,0.5,2.76,0.0,,0.3,16.56,Credit Card,1,,15.483333333333333
2,2019-01-10 18:12:01,2019-01-10 18:14:26,N,1,7,7,1,0.724203,3.5,1.0,0.5,1.32,0.0,,0.3,6.62,Credit Card,1,,2.4166666666666665
2,2019-01-10 18:34:12,2019-01-10 18:42:30,N,1,7,226,1,2.9289988,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.3
2,2019-01-10 18:33:32,2019-01-10 18:51:24,N,1,75,60,1,7.483431,16.0,1.0,0.5,0.0,0.0,,0.3,17.8,Cash,1,,17.866666666666667
2,2019-01-10 18:07:34,2019-01-10 18:13:44,N,1,119,247,1,1.7219938000000001,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,Cash,1,,6.166666666666667
2,2019-01-10 18:18:44,2019-01-10 18:27:40,N,1,7,179,1,2.3335429999999997,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.933333333333334
2,2019-01-10 18:59:28,2019-01-10 19:09:23,N,1,7,260,1,2.2047958000000003,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.916666666666666
2,2019-01-10 17:50:01,2019-01-10 18:09:11,N,1,74,243,1,8.449035,18.0,1.0,0.5,3.96,0.0,,0.3,23.76,Credit Card,1,,19.166666666666668
2,2019-01-10 18:17:18,2019-01-10 18:24:39,N,1,260,7,1,2.172609,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Cash,1,,7.35
2,2019-01-10 18:32:32,2019-01-10 18:35:47,N,1,7,7,1,1.1909116,4.5,1.0,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,3.25
2,2019-01-10 18:30:29,2019-01-10 18:40:08,N,1,49,17,1,2.2208892,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.65
2,2019-01-10 18:16:49,2019-01-10 18:30:30,N,1,179,138,1,5.713157,13.5,1.0,0.5,1.99,0.0,,0.3,17.29,Credit Card,1,,13.683333333333334
2,2019-01-10 18:55:40,2019-01-10 19:03:41,N,1,7,223,1,2.0760486,7.0,1.0,0.5,2.2,0.0,,0.3,11.0,Credit Card,1,,8.016666666666667
2,2019-01-10 18:28:30,2019-01-10 18:45:36,N,1,127,243,1,3.3474272000000003,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,Credit Card,1,,17.1
2,2019-01-10 19:01:03,2019-01-10 19:14:13,N,1,127,243,1,1.6737136000000001,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,Credit Card,1,,13.166666666666666
2,2019-01-10 19:02:49,2019-01-10 19:24:19,N,1,37,76,1,4.6831794,15.0,1.0,0.5,0.0,0.0,,0.3,16.8,Cash,1,,21.5
2,2019-01-10 18:47:17,2019-01-10 19:27:29,N,1,129,76,1,17.2843116,36.5,1.0,0.5,0.0,0.0,,0.3,38.3,Cash,1,,40.2
2,2019-01-10 18:02:19,2019-01-10 18:11:05,N,1,42,116,1,2.3657298,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.766666666666667
2,2019-01-10 18:49:45,2019-01-10 19:04:31,N,1,24,143,1,3.7175754,11.0,1.0,0.5,1.28,0.0,,0.3,14.08,Credit Card,1,,14.766666666666667
2,2019-01-10 18:13:44,2019-01-10 18:21:09,N,1,129,129,1,1.1587247999999999,6.0,1.0,0.5,3.0,0.0,,0.3,10.8,Credit Card,1,,7.416666666666667
1,2019-01-10 18:38:17,2019-01-10 18:40:28,N,1,210,210,1,1.1265379999999998,4.0,1.0,0.5,4.0,0.0,,0.3,9.8,Credit Card,1,,2.183333333333333
2,2019-01-10 18:33:31,2019-01-10 18:53:53,N,1,146,162,1,5.471756,15.0,1.0,0.5,5.04,0.0,,0.3,21.84,Credit Card,1,,20.366666666666667
2,2019-01-10 18:41:54,2019-01-10 18:50:02,N,1,210,210,1,2.1565156,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Credit Card,1,,8.133333333333333
2,2019-01-10 18:19:14,2019-01-10 18:32:33,N,1,181,228,1,3.3474272000000003,10.5,1.0,0.5,1.84,0.0,,0.3,14.14,Credit Card,1,,13.316666666666666
2,2019-01-10 18:10:52,2019-01-10 18:15:56,N,1,166,151,1,1.3357522,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.066666666666666
2,2019-01-10 18:22:31,2019-01-10 18:35:46,N,1,166,42,1,3.6532018,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,Credit Card,1,,13.25
2,2019-01-10 18:53:04,2019-01-10 19:06:46,N,1,74,263,1,3.3474272000000003,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,Cash,1,,13.7
2,2019-01-10 18:30:29,2019-01-10 19:06:59,N,1,37,232,5,7.129376199999999,24.0,1.0,0.5,0.0,0.0,,0.3,25.8,Credit Card,1,,36.5
2,2019-01-10 18:18:13,2019-01-10 18:25:21,N,1,181,195,1,1.5932466,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,Credit Card,1,,7.133333333333334
2,2019-01-10 18:42:12,2019-01-10 18:56:13,N,1,181,61,1,3.3474272000000003,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,Cash,1,,14.016666666666667
2,2019-01-10 18:11:59,2019-01-10 18:12:03,N,5,95,95,1,0.0,8.0,0.0,0.0,1.6,0.0,,0.0,9.6,Credit Card,2,,0.06666666666666667
2,2019-01-10 18:36:02,2019-01-10 18:43:52,N,1,95,196,1,1.8668344,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Cash,1,,7.833333333333333
2,2019-01-10 17:59:59,2019-01-10 18:16:01,N,1,179,179,1,2.7519714,11.0,1.0,0.5,2.56,0.0,,0.3,15.36,Credit Card,1,,16.033333333333335
2,2019-01-10 18:15:40,2019-01-10 18:29:25,N,1,236,151,5,2.8324384,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,13.75
2,2019-01-10 18:47:57,2019-01-10 18:52:07,N,1,41,42,5,1.6576202,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.166666666666667
2,2019-01-10 18:22:04,2019-01-10 18:41:35,N,1,7,75,1,8.9801172,19.5,1.0,0.5,5.41,5.76,,0.3,32.47,Credit Card,1,,19.516666666666666
2,2019-01-10 18:51:25,2019-01-10 18:59:17,N,1,75,236,1,2.0599552,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,7.866666666666666
2,2019-01-10 18:27:24,2019-01-10 19:22:09,N,1,112,14,1,18.346476,41.5,1.0,0.5,8.0,0.0,,0.3,51.3,Credit Card,1,,54.75
2,2019-01-10 18:18:29,2019-01-10 18:35:03,N,1,168,74,1,4.1360038,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,Cash,1,,16.566666666666666
2,2019-01-10 18:52:24,2019-01-10 19:13:16,N,1,41,47,1,5.4878494,15.5,1.0,0.5,0.0,0.0,,0.3,17.3,Cash,1,,20.866666666666667
2,2019-01-10 19:50:29,2019-01-10 20:05:04,N,1,244,24,1,5.4556626,13.5,1.0,0.5,2.75,0.0,,0.3,18.05,Credit Card,1,,14.583333333333334
2,2019-01-10 18:23:09,2019-01-10 18:33:13,N,1,95,28,1,2.9772790000000002,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,Cash,1,,10.066666666666666
2,2019-01-10 18:20:44,2019-01-10 18:31:35,N,1,66,40,1,2.7519714,9.0,1.0,0.5,2.16,0.0,,0.3,12.96,Credit Card,1,,10.85
2,2019-01-10 18:48:22,2019-01-10 18:55:33,N,1,33,40,1,1.8024608000000002,6.5,1.0,0.5,2.08,0.0,,0.3,10.38,Credit Card,1,,7.183333333333334
2,2019-01-10 19:00:10,2019-01-10 19:14:11,N,1,83,82,1,2.8807186000000002,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,14.016666666666667
2,2019-01-10 18:14:28,2019-01-10 18:20:01,N,1,74,74,1,0.9173237999999999,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.55
2,2019-01-10 17:55:41,2019-01-10 18:05:29,N,1,95,96,1,1.9473014,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.8
2,2019-01-10 18:17:55,2019-01-10 18:38:14,N,1,95,160,1,3.2669601999999998,14.0,1.0,0.5,4.0,0.0,,0.3,19.8,Credit Card,1,,20.316666666666666
2,2019-01-10 18:22:56,2019-01-10 18:43:02,N,1,74,166,1,5.3269154,15.0,1.0,0.5,0.0,0.0,,0.3,16.8,Cash,1,,20.1
2,2019-01-10 18:16:24,2019-01-10 18:27:45,N,1,65,54,1,2.0438618,8.5,1.0,0.5,3.09,0.0,,0.3,13.39,Credit Card,1,,11.35
2,2019-01-10 18:39:11,2019-01-10 18:55:39,N,1,195,181,1,6.43736,14.5,1.0,0.5,0.0,0.0,,0.3,16.3,Credit Card,1,,16.466666666666665
2,2019-01-10 18:49:33,2019-01-10 18:58:31,N,1,95,135,1,2.896812,8.5,1.0,0.5,2.06,0.0,,0.3,12.36,Credit Card,1,,8.966666666666667
2,2019-01-10 18:17:31,2019-01-10 18:36:08,N,1,25,195,1,3.8946028,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,Cash,1,,18.616666666666667
2,2019-01-10 18:29:58,2019-01-10 18:35:48,N,1,65,40,1,1.3840324,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,5.833333333333333
2,2019-01-10 18:27:31,2019-01-10 18:43:43,N,1,168,69,1,3.0738393999999998,11.5,1.0,0.5,0.0,0.0,,0.3,13.3,Cash,1,,16.2
2,2019-01-10 17:10:43,2019-01-10 17:20:29,N,1,83,129,1,2.0438618,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.766666666666667
2,2019-01-10 17:33:36,2019-01-10 17:47:03,N,1,83,95,1,3.2347733999999995,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,Cash,1,,13.45
2,2019-01-10 18:09:34,2019-01-10 18:33:19,N,1,244,238,1,7.628271600000001,17.0,1.0,0.5,3.76,0.0,,0.3,22.56,Credit Card,1,,23.75
2,2019-01-10 18:49:57,2019-01-10 18:55:43,N,1,75,42,1,1.7380872,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,Cash,1,,5.766666666666667
2,2019-01-10 18:20:53,2019-01-10 18:30:03,N,1,152,42,1,2.4783836,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.166666666666666
2,2019-01-10 18:34:44,2019-01-10 18:35:03,N,5,95,95,1,0.11265380000000001,8.0,0.0,0.0,1.6,0.0,,0.0,9.6,Credit Card,2,,0.31666666666666665
2,2019-01-10 18:42:12,2019-01-10 18:52:33,N,1,95,121,1,3.7014819999999995,10.0,1.0,0.5,0.0,0.0,,0.3,11.8,Cash,1,,10.35
2,2019-01-10 18:10:20,2019-01-10 18:24:25,N,1,134,197,1,2.816345,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,Cash,1,,14.083333333333334
2,2019-01-10 18:48:36,2019-01-10 18:56:57,N,1,134,28,1,1.689807,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,8.35
2,2019-01-10 18:30:09,2019-01-10 18:35:28,N,1,7,7,1,1.4644994,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.316666666666666
2,2019-01-10 18:13:12,2019-01-10 19:02:06,N,1,97,89,1,7.612178200000001,30.0,1.0,0.5,4.0,0.0,,0.3,35.8,Credit Card,1,,48.9
2,2019-01-10 18:01:35,2019-01-10 18:38:24,N,1,42,4,1,11.9734896,25.0,1.0,0.5,6.7,0.0,,0.3,33.5,Credit Card,1,,36.81666666666667
2,2019-01-10 18:34:47,2019-01-10 18:46:01,N,5,250,182,3,2.4944770000000003,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,Cash,2,,11.233333333333333
2,2019-01-10 18:09:10,2019-01-10 18:17:45,N,1,122,191,1,2.6071308,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.583333333333334
2,2019-01-10 18:10:44,2019-01-10 18:30:01,N,1,74,238,1,4.184284,13.5,1.0,0.5,3.06,0.0,,0.3,18.36,Credit Card,1,,19.283333333333335
2,2019-01-10 18:04:06,2019-01-10 18:30:12,N,5,168,242,1,11.4585008,23.2,0.0,0.5,0.0,0.0,,0.0,23.7,Credit Card,2,,26.1
2,2019-01-10 18:36:50,2019-01-10 18:42:45,N,1,129,129,1,1.1587247999999999,5.5,1.0,0.5,1.82,0.0,,0.3,9.12,Credit Card,1,,5.916666666666667
2,2019-01-10 18:25:27,2019-01-10 18:35:11,N,1,244,243,5,1.8829277999999998,8.0,1.0,0.5,1.96,0.0,,0.3,11.76,Credit Card,1,,9.733333333333333
2,2019-01-10 18:48:31,2019-01-10 18:55:08,N,1,244,116,5,1.7863674,6.5,1.0,0.5,2.49,0.0,,0.3,10.79,Credit Card,1,,6.616666666666666
2,2019-01-10 18:29:50,2019-01-10 18:36:44,N,1,167,147,1,1.2713786,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,Credit Card,1,,6.9
2,2019-01-10 18:53:47,2019-01-10 19:23:12,N,1,65,35,1,7.4995244,20.5,1.0,0.5,5.58,0.0,,0.3,27.88,Credit Card,1,,29.416666666666668
2,2019-01-10 18:13:47,2019-01-10 18:25:17,N,1,65,231,1,4.2164708,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,Cash,1,,11.5
2,2019-01-10 19:01:44,2019-01-10 19:39:57,N,1,65,123,1,13.1483078,30.0,1.0,0.5,5.0,0.0,,0.3,36.8,Credit Card,1,,38.21666666666667
2,2019-01-10 18:36:42,2019-01-10 18:44:46,N,1,7,193,1,2.0599552,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,Cash,1,,8.066666666666666
2,2019-01-10 19:05:19,2019-01-10 19:21:10,N,1,179,168,1,7.209843200000001,16.0,1.0,0.5,0.0,5.76,,0.3,23.56,Credit Card,1,,15.85
2,2019-01-10 18:21:09,2019-01-10 18:30:53,N,1,196,196,1,1.3196588,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,Cash,1,,9.733333333333333
2,2019-01-10 18:50:01,2019-01-10 19:11:47,N,1,196,258,1,7.612178200000001,18.5,1.0,0.5,0.0,0.0,,0.3,20.3,Credit Card,1,,21.766666666666666
2,2019-01-10 14:37:20,2019-01-10 14:40:13,N,1,116,116,1,0.3540548,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,Cash,1,,2.8833333333333333
2,2019-01-10 14:45:39,2019-01-10 14:57:42,N,1,244,119,1,3.4439876000000003,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,Cash,1,,12.05
2,2019-01-10 18:11:56,2019-01-10 18:20:32,N,1,134,134,1,1.5932466,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,8.6
2,2019-01-10 18:14:06,2019-01-10 18:34:28,N,1,255,138,1,9.833067400000001,21.0,1.0,0.5,7.0,0.0,,0.3,29.8,Credit Card,1,,20.366666666666667
2,2019-01-10 18:26:01,2019-01-10 18:33:58,N,1,74,247,1,2.9611856000000003,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,7.95
2,2019-01-10 18:39:18,2019-01-10 19:28:26,N,1,83,83,1,10.2675892,33.0,1.0,0.5,0.0,0.0,,0.3,34.8,Cash,1,,49.13333333333333
2,2019-01-10 18:17:02,2019-01-10 18:49:40,N,1,42,259,1,15.0151422,29.5,1.0,0.5,0.0,0.0,,0.3,31.3,Cash,1,,32.63333333333333
1,2019-01-10 18:25:52,2019-01-10 19:02:39,N,1,220,166,1,11.909116000000001,28.0,1.0,0.5,0.0,0.0,,0.3,29.8,Credit Card,1,,36.78333333333333
2,2019-01-10 18:49:31,2019-01-10 19:15:49,N,1,244,239,2,9.6721334,21.0,1.0,0.5,4.56,0.0,,0.3,29.31,Credit Card,1,,26.3
1,2019-01-10 18:08:05,2019-01-10 18:15:53,N,1,244,243,1,1.7702740000000001,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,Credit Card,1,,7.8
1,2019-01-10 18:35:52,2019-01-10 18:39:39,N,1,244,244,3,1.1265379999999998,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,3.783333333333333
2,2019-01-10 18:08:05,2019-01-10 18:11:31,N,1,75,74,1,1.7702740000000001,5.0,1.0,0.5,1.2,0.0,,0.3,8.0,Credit Card,1,,3.433333333333333
2,2019-01-10 18:18:06,2019-01-10 18:23:16,N,1,75,74,1,1.1426314,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.166666666666667
2,2019-01-10 18:02:52,2019-01-10 18:28:27,N,1,95,132,1,12.681599199999999,25.0,1.0,0.5,4.02,0.0,,0.3,30.82,Credit Card,1,,25.583333333333332
1,2019-01-10 18:10:59,2019-01-10 18:28:01,N,1,74,262,1,4.184284,12.5,1.0,0.5,2.85,0.0,,0.3,17.15,Credit Card,1,,17.033333333333335
1,2019-01-10 18:48:13,2019-01-10 18:52:48,N,1,74,42,1,1.1265379999999998,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.583333333333333
1,2019-01-10 18:58:25,2019-01-10 19:12:48,N,1,41,239,1,5.149888000000001,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,Cash,1,,14.383333333333333
2,2019-01-10 18:05:42,2019-01-10 18:12:56,N,1,41,152,1,1.4323126,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,Credit Card,1,,7.233333333333333
2,2019-01-10 18:14:30,2019-01-10 18:17:23,N,1,152,41,1,0.80467,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,Cash,1,,2.8833333333333333
2,2019-01-10 18:23:10,2019-01-10 18:26:31,N,1,41,42,1,0.9495106,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,Cash,1,,3.35
2,2019-01-10 18:38:14,2019-01-10 18:51:57,N,1,74,141,1,4.7314596,12.0,1.0,0.5,4.14,0.0,,0.3,17.94,Credit Card,1,,13.716666666666667
2,2019-01-10 18:20:04,2019-01-10 18:35:49,N,1,166,75,1,3.6853886,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,Credit Card,1,,15.75
2,2019-01-10 18:44:41,2019-01-10 18:50:21,N,1,43,236,1,1.2713786,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.666666666666667
2,2019-01-10 18:25:32,2019-01-10 18:51:51,N,1,95,198,5,6.5661072,19.0,1.0,0.5,0.0,0.0,,0.3,20.8,Credit Card,1,,26.316666666666666
2,2019-01-10 18:32:45,2019-01-10 18:40:18,N,1,95,135,5,2.7680648,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,Cash,1,,7.55
2,2019-01-10 19:03:43,2019-01-10 19:08:47,N,1,95,95,5,0.9977908,5.0,1.0,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,,5.066666666666666
2,2019-01-10 18:42:03,2019-01-10 18:42:30,N,5,78,78,1,0.0,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,Credit Card,2,,0.45
1,2019-01-10 18:51:29,2019-01-10 18:53:03,N,1,255,112,1,0.6437360000000001,3.5,1.0,0.5,1.0,0.0,,0.3,6.3,Credit Card,1,,1.5666666666666667
2,2019-01-10 18:04:03,2019-01-10 18:15:51,N,1,66,231,1,3.3152404,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,11.8
2,2019-01-10 18:39:03,2019-01-10 18:41:06,N,1,33,33,1,0.7402964000000001,3.5,1.0,0.5,0.0,0.0,,0.3,5.3,Cash,1,,2.05
2,2019-01-10 18:56:19,2019-01-10 19:31:18,N,1,65,55,1,22.2571722,40.5,1.0,0.5,0.0,0.0,,0.3,42.3,Credit Card,1,,34.983333333333334
2,2019-01-10 18:12:58,2019-01-10 18:19:44,N,1,75,263,6,1.5449663999999999,6.0,1.0,0.5,1.0,0.0,,0.3,8.8,Credit Card,1,,6.766666666666667
2,2019-01-10 18:40:39,2019-01-10 18:49:18,N,1,43,238,6,1.7380872,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,8.65
2,2019-01-10 18:31:35,2019-01-10 18:49:05,N,1,72,61,1,3.3635205999999997,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,Credit Card,1,,17.5
2,2019-01-10 18:27:37,2019-01-10 19:01:36,N,1,66,189,1,4.7958332,21.0,1.0,0.5,4.56,0.0,,0.3,27.36,Credit Card,1,,33.983333333333334
2,2019-01-10 18:38:38,2019-01-10 18:45:31,N,1,95,196,1,1.6576202,6.5,1.0,0.5,1.66,0.0,,0.3,9.96,Credit Card,1,,6.883333333333334
2,2019-01-10 18:42:53,2019-01-10 18:56:24,N,1,42,69,1,3.5888282,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,Cash,1,,13.516666666666667
