vendor_i_d,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecode_i_d,pu_location_id,do_location_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_durasi
2,2019-01-21 19:51:25,2019-01-21 19:54:55,N,1,41,74,1,1.367939,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,Credit Card,1,,3.5
2,2019-01-21 19:17:19,2019-01-21 19:57:54,N,1,226,35,1,25.6850664,48.0,0.0,0.5,0.0,0.0,,0.3,48.8,Credit Card,1,,40.583333333333336
2,2019-01-21 18:59:51,2019-01-21 19:12:01,N,1,196,260,1,4.6188058000000005,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,Cash,1,,12.166666666666666
2,2019-01-21 19:53:10,2019-01-21 19:58:36,N,1,83,83,1,1.3840324,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,5.433333333333334
2,2019-01-21 19:24:18,2019-01-21 19:29:10,N,1,223,223,2,1.9955816,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.866666666666666
2,2019-01-21 19:37:15,2019-01-21 19:42:42,N,1,223,7,2,1.6576202,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.45
2,2019-01-21 19:08:20,2019-01-21 19:13:44,N,1,182,212,1,0.9977908,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,Cash,1,,5.4
2,2019-01-21 19:40:00,2019-01-21 19:47:37,N,1,95,95,1,1.3840324,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,7.616666666666666
2,2019-01-21 19:39:41,2019-01-21 20:11:04,N,1,189,100,1,13.582829599999998,29.0,0.0,0.5,5.96,0.0,,0.3,35.76,Credit Card,1,,31.383333333333333
2,2019-01-21 19:20:38,2019-01-21 19:25:45,N,1,41,41,1,1.5127796,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,5.116666666666666
2,2019-01-21 19:34:38,2019-01-21 19:39:30,N,1,41,41,1,1.3840324,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.866666666666666
2,2019-01-21 19:30:17,2019-01-21 19:32:09,N,1,74,74,1,0.8368568000000001,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,Cash,1,,1.8666666666666667
2,2019-01-21 19:35:50,2019-01-21 19:44:52,N,1,74,151,1,3.8302292,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,Credit Card,1,,9.033333333333333
2,2019-01-21 19:32:04,2019-01-21 19:41:13,N,1,244,243,5,4.4417784,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,Cash,1,,9.15
2,2019-01-21 19:57:34,2019-01-21 20:13:46,N,1,244,41,5,4.7636464,13.5,0.0,0.5,1.0,0.0,,0.3,15.3,Credit Card,1,,16.2
2,2019-01-21 19:45:43,2019-01-21 19:54:49,N,1,244,152,1,2.7197846,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.1
2,2019-01-21 20:00:15,2019-01-21 20:04:26,N,1,116,116,1,0.9495106,5.0,0.0,0.5,2.0,0.0,,0.3,7.8,Credit Card,1,,4.183333333333334
2,2019-01-21 19:34:47,2019-01-21 20:08:42,N,1,77,51,1,29.064680399999997,50.0,0.0,0.5,0.0,5.76,,0.3,56.56,Credit Card,1,,33.916666666666664
2,2019-01-21 13:00:01,2019-01-21 13:05:39,N,1,243,244,1,1.4805928000000002,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.633333333333334
2,2019-01-21 19:35:39,2019-01-21 19:52:10,N,1,74,43,1,5.874091,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,Cash,1,,16.516666666666666
2,2019-01-21 19:30:30,2019-01-21 19:42:37,N,1,82,70,1,5.2947286,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,Cash,1,,12.116666666666667
2,2019-01-21 19:57:09,2019-01-21 20:25:54,N,1,129,197,1,8.8996502,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,Cash,1,,28.75
2,2019-01-21 19:32:53,2019-01-21 19:47:56,N,1,74,262,1,4.7636464,13.0,0.0,0.5,2.76,0.0,,0.3,16.56,Credit Card,1,,15.05
2,2019-01-21 20:00:04,2019-01-21 20:04:40,N,1,74,74,1,0.9977908,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,Cash,1,,4.6
2,2019-01-21 19:19:25,2019-01-21 19:25:42,N,1,74,42,1,2.0760486,6.5,0.0,0.5,2.19,0.0,,0.3,9.49,Credit Card,1,,6.283333333333333
2,2019-01-21 19:36:43,2019-01-21 19:46:22,N,1,74,263,1,3.4278942,9.5,0.0,0.5,2.58,0.0,,0.3,12.88,Credit Card,1,,9.65
2,2019-01-21 19:07:28,2019-01-21 19:17:30,N,1,66,4,1,6.7753214,13.5,0.0,0.5,2.86,0.0,,0.3,17.16,Credit Card,1,,10.033333333333333
2,2019-01-21 19:43:54,2019-01-21 19:53:13,N,1,33,181,1,3.3152404,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,Credit Card,1,,9.316666666666666
2,2019-01-21 19:10:58,2019-01-21 19:19:45,N,1,130,215,1,2.5427572,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,Cash,1,,8.783333333333333
2,2019-01-21 19:20:38,2019-01-21 19:30:10,N,1,260,157,5,2.5588506,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,Credit Card,1,,9.533333333333333
2,2019-01-21 19:13:50,2019-01-21 19:30:26,N,1,95,63,1,8.2398208,17.0,0.0,0.5,5.34,0.0,,0.3,23.14,Credit Card,1,,16.6
2,2019-01-21 19:54:21,2019-01-21 20:20:03,N,1,235,185,5,9.7043202,23.5,0.0,0.5,0.0,0.0,,0.3,24.3,Credit Card,1,,25.7
2,2019-01-21 19:42:44,2019-01-21 19:55:33,N,1,41,168,1,3.8946028,11.0,0.0,0.5,1.0,0.0,,0.3,12.8,Credit Card,1,,12.816666666666666
2,2019-01-21 19:07:32,2019-01-21 19:11:02,N,1,95,95,5,1.0782578,4.5,1.0,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,3.5
2,2019-01-21 20:00:34,2019-01-21 20:04:03,N,1,134,28,5,0.9334172,4.5,1.0,0.5,1.89,0.0,,0.3,8.19,Credit Card,1,,3.4833333333333334
2,2019-01-21 19:24:08,2019-01-21 19:29:09,N,1,41,74,1,1.3035654,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,Cash,1,,5.016666666666667
2,2019-01-21 19:40:39,2019-01-21 19:42:53,N,1,74,41,1,0.724203,4.0,0.0,0.5,1.99,0.0,,0.3,6.79,Credit Card,1,,2.2333333333333334
1,2019-01-21 19:53:22,2019-01-21 20:00:34,N,1,83,129,3,1.60934,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,Cash,1,,7.2
2,2019-01-21 19:02:04,2019-01-21 19:35:00,N,5,26,76,1,11.313660200000001,24.32,0.0,0.5,0.0,0.0,,0.0,24.82,Credit Card,2,,32.93333333333333
2,2019-01-21 19:08:09,2019-01-21 19:14:51,N,1,130,216,1,3.7336688,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,Cash,1,,6.7
2,2019-01-21 19:45:27,2019-01-21 19:52:03,N,1,179,223,1,1.8024608000000002,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,Cash,1,,6.6
1,2019-01-21 19:31:00,2019-01-21 19:34:22,N,1,75,75,1,0.9656039999999999,4.5,0.0,0.5,1.05,0.0,,0.3,6.35,Credit Card,1,,3.3666666666666667
1,2019-01-21 19:40:26,2019-01-21 19:51:30,N,1,43,162,1,4.82802,11.5,0.0,0.5,3.05,0.0,,0.3,15.35,Credit Card,1,,11.066666666666666
2,2019-01-21 19:21:01,2019-01-21 19:27:09,N,1,75,263,1,1.5610598,6.0,1.0,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,,6.133333333333334
2,2019-01-21 19:33:21,2019-01-21 19:33:26,N,1,74,74,1,0.0321868,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,Cash,1,,0.08333333333333333
2,2019-01-21 20:02:21,2019-01-21 20:02:25,N,1,41,41,1,0.0160934,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,Cash,1,,0.06666666666666667
2,2019-01-21 19:42:07,2019-01-21 19:44:53,N,1,193,193,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Cash,1,,2.7666666666666666
2,2019-01-21 20:01:43,2019-01-21 20:16:32,N,1,66,17,1,4.7153662,13.0,0.5,0.5,2.86,0.0,,0.3,17.16,Credit Card,1,,14.816666666666666
2,2019-01-21 20:14:04,2019-01-21 20:21:00,N,1,74,41,2,2.5266638,7.5,0.5,0.5,1.0,0.0,,0.3,9.8,Credit Card,1,,6.933333333333334
2,2019-01-21 20:43:10,2019-01-21 20:44:20,N,1,43,236,2,0.6598294,3.5,0.5,0.5,1.2,0.0,,0.3,6.0,Credit Card,1,,1.1666666666666667
2,2019-01-21 20:56:45,2019-01-21 21:09:08,N,1,75,116,2,4.8923936,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,Cash,1,,12.383333333333333
1,2019-01-21 20:11:40,2019-01-21 20:15:38,N,1,75,236,1,1.2874720000000002,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,3.966666666666667
1,2019-01-21 20:30:06,2019-01-21 20:39:31,N,1,75,262,1,2.896812,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,,9.416666666666666
1,2019-01-21 20:59:42,2019-01-21 21:06:53,N,1,75,237,1,3.057746,8.0,0.5,0.5,1.0,0.0,,0.3,10.3,Credit Card,1,,7.183333333333334
2,2019-01-21 20:38:36,2019-01-21 20:42:20,N,1,65,65,1,0.5149888,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,Credit Card,1,,3.7333333333333334
2,2019-01-21 20:53:35,2019-01-21 20:57:57,N,1,65,97,1,1.207005,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.366666666666666
1,2019-01-21 20:01:51,2019-01-21 20:11:14,N,1,75,75,1,1.7702740000000001,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,9.383333333333333
2,2019-01-21 20:11:57,2019-01-21 20:17:31,N,1,181,181,1,1.8507409999999997,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,5.566666666666666
2,2019-01-21 21:04:17,2019-01-21 21:19:42,N,1,188,225,1,6.0672118,14.5,0.5,0.5,4.74,0.0,,0.3,20.54,Credit Card,1,,15.416666666666666
2,2019-01-21 20:29:04,2019-01-21 20:43:05,N,1,97,256,1,5.1016078,12.5,0.5,0.5,3.45,0.0,,0.3,17.25,Credit Card,1,,14.016666666666667
2,2019-01-21 20:05:33,2019-01-21 20:08:15,N,1,181,97,5,0.7563898,4.0,0.5,0.5,1.0,0.0,,0.3,6.3,Credit Card,1,,2.7
1,2019-01-21 20:20:19,2019-01-21 20:30:33,N,1,181,33,1,4.667085999999999,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,Cash,1,,10.233333333333333
1,2019-01-21 20:36:16,2019-01-21 20:41:25,N,1,25,33,1,1.2874720000000002,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.15
1,2019-01-21 20:55:32,2019-01-21 21:00:05,N,1,7,7,1,0.9656039999999999,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.55
2,2019-01-21 20:07:46,2019-01-21 20:11:12,N,1,75,263,1,1.1909116,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.433333333333333
2,2019-01-21 20:50:41,2019-01-21 21:00:28,N,1,75,262,1,2.816345,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,Credit Card,1,,9.783333333333333
2,2019-01-21 20:34:39,2019-01-21 20:39:44,N,1,112,255,5,1.7059004,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,,5.083333333333333
2,2019-01-21 20:12:08,2019-01-21 20:16:12,N,1,223,223,2,1.528873,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.066666666666666
2,2019-01-21 20:55:42,2019-01-21 21:07:04,N,1,255,225,2,2.9450922,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,Cash,1,,11.366666666666667
2,2019-01-21 20:01:42,2019-01-21 20:33:26,N,5,78,215,1,24.542435,42.15,0.0,0.5,0.0,5.76,,0.0,48.41,Credit Card,2,,31.733333333333334
2,2019-01-21 20:22:14,2019-01-21 20:26:30,N,1,43,238,1,1.9794882,6.0,0.5,0.5,1.0,0.0,,0.3,8.3,Credit Card,1,,4.266666666666667
2,2019-01-21 20:42:38,2019-01-21 21:28:48,N,1,91,74,1,27.9381424,52.5,0.5,0.5,0.0,0.0,,0.3,53.8,Credit Card,1,,46.166666666666664
1,2019-01-21 20:48:05,2019-01-21 21:03:24,N,5,116,42,1,6.598293999999999,7.0,0.0,0.0,0.0,0.0,,0.0,7.0,Dispute,2,,15.316666666666666
1,2019-01-21 20:56:34,2019-01-21 21:04:55,N,1,25,106,1,2.092142,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,8.35
2,2019-01-21 20:50:50,2019-01-21 20:51:10,N,1,7,7,1,0.0,-2.5,-0.5,-0.5,0.0,0.0,,-0.3,-3.8,No Charge,1,,0.3333333333333333
2,2019-01-21 20:50:50,2019-01-21 20:51:10,N,1,7,7,1,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,Cash,1,,0.3333333333333333
2,2019-01-21 20:46:57,2019-01-21 20:51:32,N,1,179,179,1,1.367939,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,4.583333333333333
2,2019-01-21 20:03:48,2019-01-21 20:13:14,N,1,42,42,1,1.9312079999999998,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,,9.433333333333334
1,2019-01-21 20:24:19,2019-01-21 20:30:36,N,1,82,129,1,2.5749440000000003,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,6.283333333333333
2,2019-01-21 20:48:42,2019-01-21 20:56:06,N,1,66,52,2,3.7336688,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,Credit Card,1,,7.4
2,2019-01-21 20:39:17,2019-01-21 20:48:01,N,1,260,82,2,3.4922678,9.0,0.5,0.5,2.58,0.0,,0.3,12.88,Credit Card,1,,8.733333333333333
1,2019-01-21 20:40:12,2019-01-21 20:46:42,N,1,74,263,1,3.379614,8.0,0.5,0.5,2.75,0.0,,0.3,12.05,Credit Card,1,,6.5
2,2019-01-21 20:15:53,2019-01-21 20:27:07,N,1,7,226,3,3.6371084,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,Cash,1,,11.233333333333333
1,2019-01-21 20:14:13,2019-01-21 20:25:33,N,1,74,151,1,3.7014819999999995,10.0,0.5,0.5,2.25,0.0,,0.3,13.55,Credit Card,1,,11.333333333333334
2,2019-01-21 20:23:37,2019-01-21 20:30:07,N,1,223,223,1,2.6875978,7.0,0.5,0.5,2.0,0.0,,0.3,10.3,Credit Card,1,,6.5
1,2019-01-21 20:00:33,2019-01-21 20:13:40,N,1,74,262,1,4.02335,11.0,0.5,0.5,3.05,0.0,,0.3,15.35,Credit Card,1,,13.116666666666667
1,2019-01-21 20:31:22,2019-01-21 20:40:14,N,1,74,75,1,2.896812,8.5,0.5,0.5,1.0,0.0,,0.3,10.8,Credit Card,1,,8.866666666666667
1,2019-01-21 20:52:04,2019-01-21 20:57:54,N,1,74,42,1,1.2874720000000002,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.833333333333333
2,2019-01-21 20:25:30,2019-01-21 20:30:09,N,1,49,61,1,1.1587247999999999,5.0,0.5,0.5,1.58,0.0,,0.3,7.88,Credit Card,1,,4.65
2,2019-01-21 20:25:40,2019-01-21 20:28:47,N,1,25,40,1,1.1909116,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,Credit Card,1,,3.1166666666666667
2,2019-01-21 20:57:49,2019-01-21 21:46:16,N,5,169,91,1,34.5686232,57.33,0.0,0.5,0.0,5.76,,0.0,63.59,Credit Card,2,,48.45
2,2019-01-21 20:10:31,2019-01-21 20:45:05,N,1,66,238,1,18.3947562,37.0,0.5,0.5,7.66,0.0,,0.3,45.96,Credit Card,1,,34.56666666666667
2,2019-01-21 20:42:48,2019-01-21 20:42:58,N,1,226,226,1,0.0,2.5,0.5,0.5,0.76,0.0,,0.3,4.56,Credit Card,1,,0.16666666666666666
2,2019-01-21 20:59:11,2019-01-21 21:02:26,N,1,179,7,1,0.80467,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.25
2,2019-01-21 20:54:52,2019-01-21 21:01:11,N,1,74,42,1,1.8990212,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,6.316666666666666
2,2019-01-21 20:33:13,2019-01-21 20:39:35,N,1,97,17,1,2.1887024,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,6.366666666666666
1,2019-01-21 20:38:30,2019-01-21 20:43:17,N,1,260,129,2,1.1265379999999998,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.783333333333333
2,2019-01-21 20:20:43,2019-01-21 20:31:14,N,1,244,42,2,3.8946028,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,Cash,1,,10.516666666666667
2,2019-01-21 20:44:39,2019-01-21 21:00:44,N,1,244,140,2,11.313660200000001,22.0,0.5,0.5,2.33,0.0,,0.3,25.63,Credit Card,1,,16.083333333333332
2,2019-01-21 20:53:53,2019-01-21 21:03:31,N,1,196,260,1,4.0394434,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,Cash,1,,9.633333333333333
2,2019-01-21 20:58:09,2019-01-21 21:08:30,N,1,181,62,1,3.1864932,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,Credit Card,1,,10.35
2,2019-01-21 20:03:59,2019-01-21 20:19:28,N,1,82,129,1,3.2025866,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,Cash,1,,15.483333333333333
2,2019-01-21 20:47:25,2019-01-21 21:02:11,N,1,65,37,1,5.2947286,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,Credit Card,1,,14.766666666666667
2,2019-01-21 20:45:39,2019-01-21 20:51:04,N,1,7,193,5,2.0438618,6.5,0.5,0.5,1.0,0.0,,0.3,8.8,Credit Card,1,,5.416666666666667
2,2019-01-21 20:52:54,2019-01-21 21:00:44,N,1,82,260,1,3.138213,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,,7.833333333333333
2,2019-01-21 20:46:14,2019-01-21 20:48:10,N,1,41,41,1,0.7885766,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,Cash,1,,1.9333333333333333
1,2019-01-21 20:24:23,2019-01-21 20:37:04,N,1,210,29,1,5.149888000000001,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,Cash,1,,12.683333333333334
2,2019-01-21 20:22:11,2019-01-21 20:34:03,N,1,159,69,1,3.3313338,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,Credit Card,1,,11.866666666666667
2,2019-01-21 20:19:13,2019-01-21 20:20:38,N,1,80,37,1,0.37014820000000004,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,Cash,1,,1.4166666666666667
2,2019-01-21 20:27:03,2019-01-21 20:45:29,N,1,225,72,1,6.356893,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,Cash,1,,18.433333333333334
1,2019-01-21 20:30:19,2019-01-21 20:35:03,N,1,179,7,1,1.2874720000000002,5.0,0.5,0.5,1.25,0.0,,0.3,7.55,Credit Card,1,,4.733333333333333
1,2019-01-21 20:53:37,2019-01-21 21:00:30,N,1,7,179,1,2.2530759999999996,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,Cash,1,,6.883333333333334
2,2019-01-21 20:15:56,2019-01-21 20:27:02,N,1,7,129,1,3.4922678,10.0,0.5,0.5,1.5,0.0,,0.3,12.8,Credit Card,1,,11.1
2,2019-01-21 20:33:02,2019-01-21 20:59:29,N,1,188,144,1,10.3319628,23.5,0.5,0.5,4.96,0.0,,0.3,31.71,Credit Card,1,,26.45
1,2019-01-21 20:25:40,2019-01-21 20:39:20,N,1,127,247,1,4.345218,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,Cash,1,,13.666666666666666
2,2019-01-21 20:13:03,2019-01-21 20:14:55,N,1,181,181,6,0.402335,3.5,0.5,0.5,0.72,0.0,,0.3,5.52,Credit Card,1,,1.8666666666666667
2,2019-01-21 20:29:46,2019-01-21 20:34:52,N,1,97,181,6,1.8668344,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,5.1
2,2019-01-21 20:43:52,2019-01-21 20:48:20,N,1,65,25,6,1.1748182,5.0,0.5,0.5,3.0,0.0,,0.3,9.3,Credit Card,1,,4.466666666666667
2,2019-01-21 20:05:26,2019-01-21 20:08:50,N,1,42,41,1,1.1104446,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.4
2,2019-01-21 20:54:12,2019-01-21 20:56:34,N,1,116,116,1,0.48280199999999995,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,Cash,1,,2.3666666666666667
2,2019-01-21 20:07:29,2019-01-21 20:15:07,N,1,7,260,1,5.3430088,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,Cash,1,,7.633333333333334
2,2019-01-21 20:44:14,2019-01-21 21:20:07,N,5,130,124,1,8.1915406,18.93,0.0,0.5,0.0,0.0,,0.0,19.43,Credit Card,2,,35.88333333333333
2,2019-01-21 20:14:42,2019-01-21 20:21:43,N,1,75,166,1,3.0094658,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,Credit Card,1,,7.016666666666667
2,2019-01-21 20:36:01,2019-01-21 20:39:37,N,1,166,238,1,1.2552852,5.0,0.5,0.5,1.58,0.0,,0.3,7.88,Credit Card,1,,3.6
2,2019-01-21 20:59:08,2019-01-21 21:02:21,N,1,129,173,1,0.9334172,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,Cash,1,,3.216666666666667
2,2019-01-21 20:38:31,2019-01-21 20:50:35,N,1,244,151,1,5.6005032,12.5,0.5,0.5,2.0,0.0,,0.3,15.8,Credit Card,1,,12.066666666666666
2,2019-01-21 19:56:02,2019-01-21 19:59:49,N,1,41,74,2,1.0782578,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,3.783333333333333
